Timestamp,Buy/Sell,Asset/Ticker,Amount,Price
2025-06-04 09:33:44,Sell,RY,5,127.76
2025-06-04 15:23:41,Buy,OPEN,938,0.59
2025-06-05 09:49:22,Sell,PLTR,4,124.31
2025-06-05 15:07:54,Buy,UNH,3,295.48
2025-06-05 15:33:32,Buy,LULU,1,332.36
2025-06-06 09:44:39,Buy,PLTR,10,122.09
2025-06-06 13:28:29,Buy,OPEN,1705,0.66
2025-06-06 14:00:04,Buy,ATZ,11,67.93
2025-06-09 11:59:56,Sell,RY,13,127.27
2025-06-10 11:07:05,Buy,UNH,2,302.94
2025-06-10 14:09:56,Buy,OPEN,2148,0.59
2025-06-11 13:33:12,Sell,NVDA,25,143.44
2025-06-12 10:46:19,Buy,PLTR,8,135.83
2025-06-12 11:24:58,Sell,PLTR,14,135.23
2025-06-13 14:34:43,Buy,PLTR,2,133.52
2025-06-13 15:47:21,Buy,AAPL,1,199.17
2025-06-16 11:09:50,Buy,UNH,5,307.76
2025-06-16 14:53:57,Buy,PLTR,1,139.99
2025-06-17 09:54:15,Buy,ATZ,5,66.71
2025-06-17 12:26:56,Buy,PLTR,2,137.97
2025-06-17 13:25:51,Sell,NVDA,12,143.99
2025-06-18 10:56:48,Buy,AAPL,2,195.41
2025-06-18 13:24:56,Buy,LULU,2,229.35
2025-06-18 14:54:16,Buy,RY,13,128.23
2025-06-20 10:59:05,Buy,OPEN,27,0.56
2025-06-23 09:45:22,Buy,RY,1,126.24
2025-06-23 10:47:39,Buy,LULU,3,226.51
2025-06-23 10:55:53,Buy,AAPL,5,201.58
2025-06-26 09:41:53,Buy,ATZ,4,68.16
2025-06-26 15:32:40,Buy,LULU,1,231.93
2025-06-26 15:53:15,Sell,NVDA,4,155.29
2025-06-27 09:33:41,Buy,ATZ,12,68.92
2025-06-27 10:12:55,Buy,TSLA,1,319.5
2025-06-27 15:06:24,Buy,NVDA,1,155.64
2025-06-30 11:28:29,Buy,TSLA,1,317.94
2025-06-30 14:29:39,Buy,LULU,1,234.65
2025-07-03 10:19:40,Buy,UNH,1,308.24
2025-07-03 12:47:20,Buy,LULU,3,246.62
2025-07-03 14:08:35,Sell,COST,1,979.85
2025-07-07 10:57:01,Buy,PLTR,1,133.26
2025-07-08 09:30:22,Buy,NVDA,2,159.11
2025-07-08 13:56:44,Sell,ATZ,56,74.8
2025-07-08 14:48:42,Buy,PLTR,3,136.72
2025-07-09 15:49:56,Sell,NVDA,3,161.18
2025-07-10 11:02:05,Buy,LULU,3,236.76
2025-07-15 09:37:21,Sell,NVDA,2,170.32
2025-07-15 10:19:03,Buy,AAPL,3,209.05
2025-07-15 10:35:48,Buy,PLTR,9,147.58
2025-07-15 11:15:28,Sell,RY,3,131.05
2025-07-15 11:27:54,Sell,AAPL,25,209.02
2025-07-15 11:52:50,Buy,PLTR,5,148.68
2025-07-15 14:06:05,Buy,OPEN,10,1.0
2025-07-15 14:52:58,Buy,PLTR,4,148.4
2025-07-15 15:29:23,Buy,NVDA,3,171.13
2025-07-16 09:57:43,Buy,TSLA,1,312.76
2025-07-16 10:21:36,Buy,RY,7,130.66
2025-07-16 10:28:32,Buy,OPEN,722,1.2
2025-07-16 12:08:33,Sell,NVDA,1,169.78
2025-07-16 12:17:24,Buy,TSLA,1,312.76
2025-07-16 14:18:57,Sell,PLTR,36,149.03
2025-07-16 15:40:09,Buy,PLTR,11,148.31
2025-07-16 15:41:31,Buy,PLTR,5,148.31
2025-07-17 09:35:54,Sell,AAPL,20,210.09
2025-07-17 10:20:25,Buy,NVDA,3,171.02
2025-07-17 10:48:24,Buy,ATZ,10,72.58
2025-07-17 13:56:38,Buy,ATZ,6,72.58
2025-07-21 09:44:54,Buy,PLTR,5,151.7
2025-07-21 15:01:12,Sell,NVDA,4,171.0
2025-07-22 10:07:37,Buy,PLTR,5,146.69
2025-07-22 11:46:54,Sell,ATZ,6,73.63
2025-07-29 11:04:13,Buy,UNH,7,262.28
2025-07-29 12:13:33,Sell,UNH,12,261.25
2025-07-29 12:19:01,Buy,OPEN,550,1.92
2025-07-29 12:25:33,Buy,NVDA,3,177.84
2025-07-29 15:23:16,Buy,ATZ,42,75.11
2025-07-30 10:07:35,Buy,NVDA,2,176.35
2025-07-30 10:10:12,Buy,COST,1,925.55
2025-07-30 11:37:16,Sell,RY,10,129.22
2025-07-30 12:09:13,Sell,OPEN,17581,2.01
2025-07-30 12:25:38,Buy,PLTR,2,156.73
2025-07-30 13:04:58,Sell,NVDA,1,176.29
2025-07-30 15:53:54,Buy,RY,7,129.38
2025-07-31 09:33:00,Buy,RY,15,128.36
2025-07-31 11:11:10,Buy,TSLA,21,316.64
2025-07-31 12:54:54,Sell,PLTR,8,157.09
2025-07-31 14:57:29,Sell,PLTR,21,159.97
2025-07-31 15:01:01,Buy,AAPL,2,207.7
2025-08-01 09:45:24,Buy,ATZ,18,72.56
2025-08-01 09:56:19,Sell,COST,1,939.5
2025-08-01 09:57:35,Sell,RY,15,127.59
2025-08-01 10:34:01,Buy,RY,13,127.6
2025-08-01 10:51:23,Buy,TSLA,4,302.6
2025-08-01 11:34:04,Buy,RY,4,127.73
2025-08-01 11:59:38,Buy,COST,2,939.5
2025-08-01 12:25:51,Buy,ATZ,34,72.22
2025-08-01 14:31:29,Buy,COST,7,939.5
2025-08-01 15:23:19,Sell,COST,1,939.5
2025-08-04 14:15:11,Buy,PLTR,6,158.43
2025-08-04 14:27:41,Sell,OPEN,12414,2.24
2025-08-05 10:12:20,Buy,OPEN,94,2.39
2025-08-05 10:20:17,Sell,TSLA,14,308.16
2025-08-05 10:32:27,Buy,LULU,52,195.09
2025-08-05 11:17:40,Buy,OPEN,5639,2.37
2025-08-05 14:54:38,Sell,NVDA,1,179.36
2025-08-05 15:44:13,Sell,NVDA,4,178.13
2025-08-06 09:31:39,Buy,RY,5,131.45
2025-08-06 09:45:10,Buy,PLTR,2,171.03
2025-08-06 09:49:46,Buy,COST,2,942.95
2025-08-06 10:28:58,Buy,COST,2,943.61
2025-08-06 10:30:05,Buy,COST,5,943.06
2025-08-06 12:12:39,Buy,TSLA,14,307.34
2025-08-06 12:52:53,Buy,NVDA,9,176.27
2025-08-06 15:17:35,Buy,COST,8,943.6
2025-08-08 11:40:46,Buy,AAPL,10,220.67
2025-08-08 12:34:16,Sell,PLTR,1,184.42
2025-08-11 09:43:06,Buy,LULU,5,188.33
2025-08-11 11:00:26,Buy,UNH,3,253.36
2025-08-12 10:09:58,Buy,RY,2,133.76
2025-08-12 14:03:21,Buy,PLTR,1,183.49
2025-08-12 14:06:07,Buy,AAPL,4,227.44
2025-08-13 10:00:52,Sell,OPEN,11725,2.4
2025-08-14 11:26:03,Buy,UNH,5,269.02
2025-08-15 09:52:23,Sell,COST,16,970.58
2025-08-15 10:01:33,Buy,LULU,7,198.29
2025-08-18 09:56:22,Sell,RY,29,136.11
2025-08-18 10:59:23,Buy,AAPL,7,230.73
2025-08-18 14:22:43,Sell,PLTR,6,174.86
2025-08-19 10:40:46,Buy,COST,6,976.81
2025-08-19 12:40:48,Buy,UNH,8,301.63
2025-08-20 09:47:47,Sell,PLTR,1,150.99
2025-08-20 15:50:08,Sell,COST,2,979.0
2025-08-21 09:56:54,Buy,LULU,11,195.91
2025-08-21 10:44:47,Sell,RY,11,136.09
2025-08-21 12:19:38,Buy,UNH,17,297.98
2025-08-21 12:33:07,Buy,PLTR,42,154.34
2025-08-22 12:27:27,Buy,PLTR,4,154.67
2025-08-22 13:39:33,Buy,ATZ,35,76.2
2025-08-22 13:40:36,Buy,AAPL,5,225.97
2025-08-25 09:44:07,Buy,TSLA,21,338.67
2025-08-25 12:30:44,Buy,OPEN,1137,4.74
2025-08-26 11:13:27,Sell,ATZ,84,78.66
2025-08-26 13:43:41,Buy,TSLA,3,344.51
2025-08-26 14:54:07,Buy,RY,12,136.24
2025-08-27 09:42:16,Sell,LULU,32,203.51
2025-08-27 09:44:21,Buy,ATZ,102,79.12
2025-08-27 10:15:45,Buy,ATZ,43,79.17
2025-08-27 11:06:42,Sell,TSLA,84,349.32
2025-08-27 12:27:22,Sell,COST,3,940.06
2025-08-27 13:52:35,Buy,OPEN,1066,4.77
2025-08-27 13:54:59,Buy,ATZ,64,79.18
2025-08-27 14:55:20,Buy,TSLA,11,351.4
2025-08-27 15:11:42,Buy,LULU,6,203.72
2025-08-27 15:25:32,Buy,TSLA,21,350.11
2025-08-28 09:48:40,Buy,TSLA,21,341.97
2025-08-28 10:15:40,Sell,UNH,21,302.48
2025-08-28 12:43:50,Sell,RY,12,145.46
2025-08-28 13:27:32,Buy,LULU,1,204.96
2025-08-28 14:03:04,Buy,UNH,4,300.24
2025-08-29 11:33:30,Buy,UNH,9,301.16
2025-08-29 11:51:31,Buy,UNH,16,301.12
2025-08-29 11:52:33,Buy,RY,21,145.29
2025-08-29 15:25:58,Buy,AAPL,9,231.61
2025-09-02 11:13:27,Buy,LULU,1,198.1
2025-09-02 12:21:18,Sell,RY,20,143.37
2025-09-02 12:24:34,Sell,OPEN,365,4.17
2025-09-02 12:27:31,Buy,RY,9,143.2
2025-09-02 12:31:16,Buy,ATZ,20,80.63
2025-09-02 12:54:20,Buy,RY,8,143.78
2025-09-02 13:32:28,Buy,COST,1,936.71
2025-09-02 13:54:42,Buy,ATZ,11,80.57
2025-09-02 15:11:32,Buy,OPEN,499,4.21
2025-09-02 15:29:06,Buy,RY,9,143.63
2025-09-03 09:30:08,Buy,ATZ,10,83.6
2025-09-03 09:36:34,Buy,COST,2,937.67
2025-09-03 09:42:03,Sell,UNH,30,307.95
2025-09-03 11:23:44,Buy,TSLA,1,333.16
2025-09-03 12:59:22,Sell,TSLA,30,331.8
2025-09-03 13:52:55,Buy,ATZ,11,83.6
2025-09-03 15:28:09,Sell,OPEN,606,4.98
2025-09-04 14:58:21,Sell,NVDA,2,169.51
2025-09-05 13:22:03,Sell,AAPL,33,239.15
2025-09-08 09:56:47,Buy,UNH,11,315.23
2025-09-09 09:39:02,Buy,UNH,11,330.02
2025-09-09 13:24:53,Buy,OPEN,668,5.9
2025-09-10 10:55:31,Buy,OPEN,329,5.68
2025-09-10 11:47:42,Sell,PLTR,33,163.46
2025-09-10 12:11:56,Sell,LULU,14,163.41
2025-09-10 12:58:50,Sell,OPEN,2071,5.93
2025-09-10 13:32:09,Buy,COST,2,958.51
2025-09-10 14:23:18,Buy,LULU,30,163.29
2025-09-10 14:54:48,Buy,UNH,2,344.05
2025-09-11 11:34:52,Buy,TSLA,1,349.57
2025-09-12 10:38:49,Sell,LULU,25,163.6
2025-09-12 11:41:46,Buy,PLTR,8,164.43
2025-09-12 14:24:11,Buy,LULU,14,163.67
2025-09-12 14:33:31,Buy,PLTR,6,164.62
2025-09-12 14:36:32,Sell,PLTR,13,164.22
2025-09-15 11:16:05,Buy,TSLA,1,403.21
2025-09-15 11:33:42,Sell,PLTR,8,168.65
2025-09-15 11:34:03,Buy,ATZ,20,84.58
2025-09-15 12:07:39,Buy,OPEN,323,9.32
2025-09-15 12:23:17,Buy,NVDA,22,175.59
2025-09-15 13:33:03,Sell,COST,13,967.76
2025-09-15 13:50:52,Sell,ATZ,43,84.58
2025-09-16 10:26:41,Buy,NVDA,21,176.2
2025-09-16 12:26:15,Sell,NVDA,31,176.85
2025-09-16 14:35:58,Sell,OPEN,4206,9.51
2025-09-18 09:44:04,Sell,NVDA,2,173.73
2025-09-19 11:35:59,Buy,ATZ,6,87.85
2025-09-19 14:47:01,Buy,OPEN,280,9.38
2025-09-19 15:21:35,Buy,LULU,57,168.45
2025-09-22 09:41:28,Sell,ATZ,15,89.12
2025-09-22 11:05:29,Buy,LULU,43,165.57
2025-09-22 13:34:09,Buy,COST,5,946.22
2025-09-23 11:42:49,Sell,AAPL,13,253.61
2025-09-24 10:09:22,Buy,LULU,12,171.88
2025-09-24 14:09:15,Sell,COST,1,943.45
2025-09-24 15:45:10,Sell,NVDA,11,177.29
2025-09-25 09:35:01,Buy,NVDA,26,173.19
2025-09-25 09:43:14,Buy,NVDA,36,173.84
2025-09-29 10:11:57,Buy,UNH,16,343.67
2025-09-29 10:48:05,Buy,TSLA,11,443.66
2025-09-29 11:28:12,Buy,LULU,77,177.1
2025-10-02 10:01:47,Buy,TSLA,7,441.45
2025-10-06 11:11:54,Sell,COST,1,915.03
2025-10-09 09:40:09,Buy,ATZ,42,81.7
2025-10-09 09:51:07,Buy,COST,3,929.22
2025-10-09 12:30:48,Buy,TSLA,7,429.34
2025-10-09 15:18:05,Buy,NVDA,4,191.47
2025-10-10 09:31:49,Buy,TSLA,1,414.23
2025-10-10 10:51:02,Sell,TSLA,41,427.56
2025-10-10 11:09:24,Buy,PLTR,2,175.58
2025-10-10 11:12:53,Buy,PLTR,16,175.69
2025-10-10 11:22:55,Buy,ATZ,31,86.36
2025-10-10 11:26:15,Sell,COST,1,936.66
2025-10-10 15:13:52,Buy,COST,2,941.4
2025-10-10 15:28:35,Buy,AAPL,16,250.46
2025-10-13 10:59:15,Buy,OPEN,640,7.35
2025-10-13 13:21:00,Buy,LULU,12,167.84
2025-10-13 14:21:53,Sell,TSLA,8,420.63
2025-10-13 14:24:02,Sell,OPEN,63,7.26
2025-10-15 10:08:34,Buy,ATZ,11,87.32
2025-10-15 12:15:05,Buy,ATZ,15,87.18
2025-10-15 12:31:14,Sell,LULU,28,167.26
2025-10-15 14:22:55,Sell,RY,25,145.69
2025-10-15 15:50:54,Buy,RY,18,145.59
2025-10-16 09:30:26,Buy,RY,70,144.84
2025-10-16 10:12:53,Buy,RY,7,145.08
2025-10-16 11:06:54,Buy,RY,26,144.93
2025-10-16 12:26:28,Buy,ATZ,18,88.62
2025-10-16 13:12:39,Sell,ATZ,30,88.62
2025-10-16 13:19:10,Buy,PLTR,9,176.99
2025-10-16 13:26:32,Sell,UNH,82,361.27
2025-10-16 13:53:27,Sell,NVDA,61,181.78
2025-10-16 14:57:36,Sell,ATZ,384,88.62
2025-10-17 09:47:21,Buy,AAPL,15,247.59
2025-10-17 10:56:47,Sell,AAPL,37,247.37
2025-10-17 12:41:38,Buy,AAPL,7,247.39
2025-10-17 12:43:01,Sell,TSLA,2,424.33
2025-10-17 12:45:02,Buy,RY,21,144.44
2025-10-17 14:16:15,Buy,NVDA,42,179.8
2025-10-17 15:14:02,Buy,PLTR,3,176.57
2025-10-17 15:26:42,Sell,AAPL,33,247.9
2025-10-17 15:29:49,Sell,RY,70,144.29
2025-10-20 09:36:39,Sell,ATZ,58,90.56
2025-10-20 09:38:58,Buy,AAPL,11,255.74
2025-10-20 09:46:21,Sell,RY,19,145.57
2025-10-20 10:21:59,Buy,LULU,13,171.28
2025-10-20 11:03:44,Buy,RY,33,145.57
2025-10-20 14:14:23,Buy,COST,3,933.75
2025-10-20 14:56:22,Buy,AAPL,25,255.8
2025-10-20 15:08:43,Buy,AAPL,47,255.68
2025-10-20 15:54:13,Sell,TSLA,2,442.1
2025-10-21 09:37:29,Sell,ATZ,8,90.92
2025-10-21 09:58:38,Buy,AAPL,7,261.84
2025-10-21 10:17:40,Buy,LULU,12,173.1
2025-10-21 11:02:10,Sell,ATZ,2,91.15
2025-10-21 11:38:44,Buy,LULU,35,172.93
2025-10-21 12:11:43,Buy,LULU,31,173.13
2025-10-21 12:46:21,Buy,OPEN,280,6.97
2025-10-21 14:57:34,Buy,LULU,16,173.17
2025-10-22 10:52:04,Buy,AAPL,10,257.13
2025-10-22 12:55:57,Buy,COST,11,937.86
2025-10-22 14:03:51,Buy,OPEN,751,6.69
2025-10-22 14:46:42,Buy,TSLA,11,436.33
2025-10-22 15:40:01,Buy,OPEN,1026,6.56
2025-10-23 09:54:40,Sell,ATZ,2,91.61
2025-10-23 13:19:22,Buy,AAPL,10,259.71
2025-10-23 13:39:56,Buy,NVDA,9,180.38
2025-10-23 14:22:23,Buy,LULU,28,177.93
2025-10-23 14:30:30,Sell,ATZ,1,91.3
2025-10-23 14:43:34,Buy,ATZ,12,91.64
2025-10-23 14:45:54,Buy,NVDA,8,179.85
2025-10-27 11:28:03,Buy,ATZ,23,95.75
2025-10-27 13:06:26,Sell,PLTR,10,187.67
2025-10-27 13:37:36,Sell,LULU,11,183.29
2025-10-27 13:50:58,Buy,OPEN,250,7.94
2025-10-27 13:51:25,Buy,AAPL,12,264.72
2025-10-28 09:42:55,Sell,LULU,59,177.01
2025-10-28 13:25:32,Sell,LULU,282,181.37
2025-10-29 11:21:13,Sell,RY,8,147.66
2025-10-29 11:22:39,Sell,OPEN,689,7.93
2025-10-29 15:15:06,Buy,OPEN,33,7.97
2025-10-30 13:40:36,Buy,LULU,55,167.69
2025-10-31 10:12:52,Buy,NVDA,41,203.42
2025-11-04 09:46:44,Buy,PLTR,72,186.17
2025-11-04 09:48:56,Buy,LULU,37,161.99
2025-11-04 14:46:51,Buy,AAPL,26,268.04
2025-11-04 15:33:52,Sell,ATZ,5,97.4
2025-11-05 09:36:09,Buy,ATZ,27,95.38
2025-11-05 09:37:46,Sell,LULU,63,161.19
2025-11-05 09:56:19,Sell,LULU,6,161.1
2025-11-05 10:09:55,Sell,NVDA,15,198.28
2025-11-05 11:03:57,Buy,COST,3,928.67
2025-11-05 11:25:51,Sell,TSLA,10,451.25
2025-11-05 13:52:18,Buy,AAPL,15,267.93
2025-11-07 12:08:09,Buy,NVDA,18,181.37
2025-11-07 14:31:00,Sell,AAPL,81,267.99
2025-11-07 15:34:49,Buy,PLTR,10,169.7
2025-11-10 10:19:29,Sell,OPEN,811,6.7
2025-11-10 13:17:01,Buy,ATZ,62,95.6
2025-11-10 13:18:24,Sell,NVDA,59,194.06
2025-11-11 11:18:52,Buy,RY,140,147.0
2025-11-11 12:38:21,Buy,LULU,11,169.88
2025-11-11 14:45:30,Sell,OPEN,277,7.91
2025-11-11 15:48:14,Sell,NVDA,43,192.53
2025-11-12 11:06:46,Buy,RY,29,147.09
2025-11-12 11:31:54,Buy,LULU,13,170.64
2025-11-12 13:55:39,Sell,NVDA,3,191.93
2025-11-13 10:07:45,Sell,RY,46,146.15
2025-11-14 13:32:44,Sell,COST,4,922.09
2025-11-14 14:26:41,Sell,ATZ,10,94.5
2025-11-14 15:21:18,Buy,PLTR,2,164.8
2025-11-17 12:48:29,Sell,OPEN,785,7.72
2025-11-17 14:55:39,Buy,AAPL,12,266.26
2025-11-18 09:41:11,Buy,NVDA,14,179.88
2025-11-18 09:45:36,Buy,OPEN,621,7.43
2025-11-18 10:39:20,Sell,RY,156,146.67
2025-11-18 11:15:03,Buy,LULU,66,162.26
2025-11-18 11:19:08,Buy,AAPL,17,268.2
2025-11-18 11:45:51,Sell,AAPL,51,266.25
2025-11-18 11:55:03,Buy,OPEN,1319,7.38
2025-11-18 11:58:12,Buy,UNH,15,309.19
2025-11-18 12:02:10,Buy,UNH,6,314.36
2025-11-18 12:39:32,Sell,RY,37,146.69
2025-11-18 14:02:50,Sell,OPEN,2158,7.19
2025-11-18 14:32:08,Buy,UNH,35,314.69
2025-11-18 14:32:10,Sell,COST,8,909.95
2025-11-18 14:38:13,Buy,ATZ,202,97.84
2025-11-19 09:53:40,Buy,ATZ,83,99.97
2025-11-19 10:19:23,Sell,OPEN,937,7.37
2025-11-19 11:30:05,Sell,AAPL,40,265.52
2025-11-19 11:47:08,Buy,UNH,1,313.87
2025-11-19 12:25:05,Buy,OPEN,449,6.59
2025-11-19 12:58:13,Buy,UNH,26,305.2
2025-11-19 13:50:29,Sell,RY,14,147.99
2025-11-19 14:47:30,Sell,OPEN,617,6.7
2025-11-19 15:52:06,Buy,AAPL,20,265.52
2025-11-20 11:50:27,Buy,ATZ,20,101.82
2025-11-20 11:59:57,Buy,UNH,18,310.16
2025-11-20 12:06:35,Buy,LULU,1,165.26
2025-11-20 12:59:31,Sell,RY,2,146.77
2025-11-20 14:51:45,Sell,COST,9,891.18
2025-11-20 14:59:31,Sell,RY,1,146.76
2025-11-21 09:31:01,Buy,RY,12,147.88
2025-11-21 13:42:25,Buy,AAPL,24,265.86
2025-11-21 14:23:03,Buy,COST,6,892.54
2025-11-21 14:59:51,Buy,TSLA,1,388.95
2025-11-21 15:22:00,Buy,OPEN,408,6.23
2025-11-21 15:24:26,Sell,AAPL,4,265.75
2025-11-21 15:28:37,Buy,TSLA,7,400.44
2025-11-21 15:43:47,Buy,RY,20,148.19
2025-11-21 15:46:07,Buy,UNH,11,311.88
2025-11-24 09:37:52,Buy,ATZ,21,106.85
2025-11-24 09:39:01,Buy,ATZ,29,106.85
2025-11-24 10:30:55,Buy,AAPL,21,270.9
2025-11-24 11:02:25,Buy,AAPL,15,270.9
2025-11-24 11:33:58,Buy,TSLA,3,402.02
2025-11-24 13:37:40,Sell,ATZ,129,106.85
2025-11-24 14:26:17,Buy,ATZ,5,106.85
2025-11-24 14:51:08,Buy,LULU,37,166.61
2025-11-24 15:15:17,Buy,LULU,12,166.6
2025-11-24 15:20:39,Buy,TSLA,11,401.12
2025-11-24 15:23:26,Buy,LULU,5,167.52
2025-11-24 15:34:57,Sell,COST,6,892.22
2025-11-25 11:03:06,Buy,LULU,16,171.54
2025-11-25 11:35:27,Sell,LULU,47,171.54
2025-11-25 12:10:31,Sell,PLTR,10,156.75
2025-11-25 12:36:51,Sell,RY,6,150.16
2025-11-25 13:00:47,Buy,LULU,1,171.53
2025-11-25 13:01:01,Buy,ATZ,7,107.89
2025-11-25 13:31:41,Sell,PLTR,40,158.85
2025-11-25 14:29:59,Sell,LULU,127,171.52
2025-11-25 14:55:34,Buy,OPEN,128,7.54
2025-11-26 09:36:24,Buy,LULU,1,177.82
2025-11-26 09:50:07,Buy,AAPL,8,276.82
2025-11-26 09:50:57,Sell,OPEN,109,7.54
2025-11-26 09:52:09,Buy,ATZ,37,109.88
2025-11-26 12:19:12,Buy,OPEN,31,7.62
2025-11-26 13:22:26,Buy,OPEN,810,7.61
2025-11-26 13:30:21,Buy,LULU,62,177.95
2025-11-26 13:33:32,Buy,OPEN,382,7.45
2025-11-26 15:37:09,Buy,ATZ,20,109.85
2025-11-27 09:40:00,Sell,ATZ,416,110.92
2025-11-27 11:49:32,Buy,ATZ,25,110.94
2025-11-27 12:23:20,Buy,ATZ,7,110.94
2025-11-27 13:52:32,Buy,ATZ,19,110.81
2025-11-27 15:12:38,Buy,ATZ,38,110.83
2025-11-27 15:29:43,Buy,ATZ,15,111.0
2025-11-28 09:49:27,Buy,OPEN,286,7.68
2025-11-28 10:14:06,Buy,LULU,28,183.99
2025-11-28 10:26:27,Sell,UNH,48,328.91
2025-11-28 10:51:46,Sell,AAPL,58,276.13
2025-11-28 12:50:33,Buy,ATZ,35,109.9
2025-11-28 13:09:11,Buy,TSLA,22,426.25
2025-11-28 14:29:14,Sell,RY,3,153.99
2025-11-28 15:24:43,Sell,OPEN,1479,7.81
2025-12-01 09:49:55,Buy,OPEN,1549,7.34
2025-12-01 11:41:54,Sell,OPEN,1967,7.38
2025-12-01 12:01:50,Buy,PLTR,50,163.76
2025-12-01 12:04:23,Sell,OPEN,154,7.16
2025-12-01 13:03:43,Buy,LULU,8,180.85
2025-12-01 14:36:10,Sell,LULU,42,180.7
2025-12-01 15:36:45,Sell,NVDA,5,174.1
2025-12-02 10:13:15,Buy,LULU,49,183.16
2025-12-02 10:34:10,Buy,COST,3,905.17
2025-12-02 11:15:19,Sell,PLTR,7,169.59
2025-12-02 12:20:01,Buy,COST,12,908.55
2025-12-02 12:39:57,Buy,NVDA,15,180.51
2025-12-02 12:57:03,Buy,NVDA,7,180.55
2025-12-02 15:30:37,Sell,TSLA,4,428.39
2025-12-03 09:33:37,Sell,OPEN,202,6.95
2025-12-03 10:39:23,Sell,COST,1,919.92
2025-12-03 10:42:10,Buy,UNH,12,325.29
2025-12-03 13:23:45,Sell,UNH,27,325.04
2025-12-03 14:17:22,Sell,TSLA,13,431.27
2025-12-03 15:12:05,Sell,COST,20,917.58
2025-12-04 09:37:23,Buy,ATZ,10,110.46
2025-12-04 09:46:54,Buy,TSLA,18,445.82
2025-12-04 09:52:10,Buy,PLTR,40,175.22
2025-12-04 10:01:31,Sell,PLTR,135,175.68
2025-12-04 10:29:15,Sell,AAPL,50,281.83
2025-12-04 12:05:25,Sell,NVDA,7,180.44
2025-12-04 12:46:08,Buy,TSLA,4,449.13
2025-12-04 14:10:33,Buy,TSLA,5,448.54
2025-12-05 10:05:23,Buy,PLTR,29,177.55
2025-12-05 11:15:26,Sell,RY,7,161.03
2025-12-05 11:22:06,Buy,TSLA,13,452.3
2025-12-05 14:20:42,Buy,OPEN,1230,7.27
2025-12-05 15:46:44,Buy,PLTR,116,177.78
2025-12-08 09:44:47,Buy,PLTR,1,179.84
2025-12-08 11:48:58,Buy,LULU,34,186.92
2025-12-08 12:48:20,Buy,UNH,24,326.81
2025-12-08 13:09:36,Buy,RY,71,162.79
2025-12-08 13:10:47,Buy,PLTR,2,180.05
2025-12-08 13:15:35,Buy,RY,74,162.84
2025-12-08 14:13:06,Buy,PLTR,14,180.62
2025-12-08 14:55:51,Buy,UNH,45,323.6
2025-12-09 09:54:48,Buy,PLTR,49,180.56
2025-12-09 10:19:38,Sell,AAPL,4,278.0
2025-12-09 11:30:46,Sell,OPEN,777,6.96
2025-12-09 12:15:47,Sell,UNH,130,322.64
2025-12-09 12:26:53,Sell,ATZ,69,113.49
2025-12-09 12:36:19,Buy,NVDA,4,184.69
2025-12-09 12:44:18,Sell,RY,161,163.45
2025-12-09 14:55:04,Buy,PLTR,36,180.89
2025-12-10 09:30:18,Buy,PLTR,28,182.99
2025-12-10 09:44:47,Sell,UNH,1,322.17
2025-12-10 09:51:01,Sell,ATZ,41,115.11
2025-12-10 09:52:25,Sell,OPEN,228,7.02
2025-12-10 09:57:35,Buy,RY,4,163.31
2025-12-10 10:01:36,Sell,AAPL,6,276.73
2025-12-10 10:30:59,Sell,RY,1,163.16
2025-12-10 11:41:52,Buy,ATZ,29,115.11
2025-12-10 12:37:20,Buy,AAPL,8,277.37
2025-12-10 13:12:45,Buy,RY,77,163.41
2025-12-10 13:35:02,Buy,PLTR,38,183.74
2025-12-11 09:45:28,Buy,LULU,28,183.09
2025-12-11 09:50:59,Buy,PLTR,10,184.23
2025-12-11 10:47:13,Sell,ATZ,160,116.38
2025-12-11 12:31:44,Buy,ATZ,34,115.71
2025-12-11 13:02:39,Buy,RY,37,166.47
2025-12-11 13:49:07,Buy,RY,42,165.55
2025-12-11 14:03:17,Buy,ATZ,150,115.76
2025-12-11 14:25:41,Buy,UNH,9,329.92
2025-12-11 14:34:00,Buy,NVDA,25,177.31
2025-12-11 15:02:43,Buy,UNH,4,329.17
2025-12-11 15:24:51,Buy,RY,27,165.33
2025-12-12 12:55:46,Buy,COST,1,871.72
2025-12-12 12:56:33,Buy,NVDA,16,178.72
2025-12-12 14:09:42,Buy,PLTR,39,177.91
2025-12-12 14:20:01,Buy,UNH,10,337.41
2025-12-12 14:24:16,Sell,LULU,134,203.48
2025-12-12 14:59:34,Sell,UNH,10,337.37
2025-12-15 10:43:18,Buy,OPEN,159,6.5
2025-12-15 12:05:57,Buy,TSLA,25,468.5
2025-12-15 13:08:22,Buy,RY,5,165.7
2025-12-15 13:22:15,Sell,PLTR,283,184.72
2025-12-15 14:03:10,Buy,UNH,12,338.48
2025-12-15 14:10:45,Buy,COST,10,867.64
2025-12-16 09:49:06,Buy,AAPL,15,272.2
2025-12-16 12:22:21,Buy,UNH,16,333.43
2025-12-16 12:33:33,Buy,OPEN,1122,6.4
2025-12-16 13:11:33,Sell,TSLA,21,469.36
2025-12-16 13:37:12,Buy,TSLA,6,465.86
2025-12-16 15:46:05,Sell,NVDA,16,175.47
2025-12-17 11:47:03,Sell,OPEN,580,6.44
2025-12-17 11:47:33,Buy,LULU,12,205.34
