,post_trade_rate_ratio,post_turnover_delta,post_sizing_mean_ratio,post_win_rate_delta,post_pnl_vol_ratio,post_asset_switch_delta,post_burst_frac_delta,n_trades,trade_rate_per_min,median_gap_sec,mean_gap_sec,burst_frac,n_assets,top_asset_share,asset_switch_rate,sizing_sum,sizing_mean,sizing_std,turnover,pnl_sum,pnl_mean,pnl_std,win_rate,avg_gain,avg_loss_abs,payoff_ratio,pnl_skew_proxy,dd_max,window_start_balance,revenge_trader_window,pred_revenge_trader_window,
186,0.571851521,0.400519723,1.180893669,0.066666667,0.556263364,0.035714286,0,5,0.001037172,88486,81208.4,0,2,0.8,0.25,4479.333968,895.8667936,398.845878,0.498143247,-34.86,-6.972,9.173228439,0.4,2.37,13.2,0.179545455,-1.668131868,-0.001910574,8992.06,1,0.999999816,1.84128E-07
187,1.299340033,0.357960204,1.060209443,0,0.428878015,0.035714286,0,5,0.001650111,64340,54058.4,0,2,0.6,0.25,3857.661728,771.5323456,443.1712753,0.429269169,-21.57,-4.314,6.607199104,0.4,1.5,8.19,0.183150183,-3.738867923,-0.001487774,8986.58,1,0.999999953,4.65317E-08
188,1.331579346,0.275085014,0.81695972,0.133333333,0.492962626,-0.142857143,0,5,0.001629762,22155,41246.2,0,1,1,0,3269.47937,653.8958741,149.2484084,0.364292266,-5.88,-1.176,7.677127067,0.6,3.5,8.19,0.427350427,-4.544329892,-0.000186075,8974.88,1,0.999999684,3.15862E-07
189,0.946348104,0.278639235,0.827360311,0.133333333,0.327597743,0.035714286,0,5,0.001037782,54859,60474.2,0,2,0.8,0.25,3077.648351,615.5296701,167.2371969,0.342981871,7.46,1.492,4.735131466,0.6,4.896666667,3.615,1.354541263,0.359903382,0,8973.21,1,0.999998631,1.36881E-06
190,1.31493933,0.293995721,0.87860412,-0.266666667,0.875725752,-0.214285714,0,5,0.001236247,54859,59505.8,0,1,1,0,2888.429094,577.6858188,160.6281305,0.321532831,-10.13,-2.026,8.686540163,0.4,6.575,7.76,0.847293814,-0.424454148,-0.000853806,8983.31,1,0.999995993,4.00708E-06
191,2.830624879,0.342585485,1.023935487,-0.2,0.672020492,0.035714286,0,5,0.002247831,33632,44780.2,0,2,0.6,0.25,3276.852602,655.3705203,206.9084445,0.364690394,-20.79,-4.158,5.574708064,0.4,1.68,8.05,0.208695652,-1.40293578,-0.001446808,8985.3,1,0.999999647,3.52588E-07
192,1.925623205,0.340977313,1.01754134,0.066666667,0.724496578,0.285714286,0,5,0.001560484,33632,38611.6,0,3,0.4,0.5,3368.547303,673.7094606,206.5730013,0.375298843,-6.25,-1.25,6.153661512,0.6,2.953333333,7.555,0.390911096,-3.065599998,-0.000372118,8975.64,1,0.999999465,5.35449E-07
193,1.59693933,0.307539204,0.920590165,-0.133333333,0.709677691,0.357142857,0,5,0.001599377,59596,51474.4,0,3,0.4,0.5,3216.809616,643.3619232,196.2425884,0.358526756,-10.43,-2.086,5.735994247,0.4,3.375,5.726666667,0.589348079,-1.593522267,-0.000555042,8972.3,1,0.999998842,1.15804E-06
194,0.910004568,0.331967341,0.993815735,-0.2,1.257138342,-0.035714286,0,5,0.001030761,93741,58330.2,0,2,0.8,0.25,3424.130904,684.8261808,236.0989888,0.38174079,3.82,0.764,8.589029631,0.4,7.795,3.923333333,1.986830926,63.79999841,-0.000274254,8969.78,1,0.999999808,1.92081E-07
195,1.303215398,0.338431292,1.014438643,-0.133333333,1.101681449,-0.214285714,0,5,0.001517305,93741,58292,0,1,1,0,3202.856154,640.5712308,256.4030343,0.357169829,6.44,1.288,7.874825077,0.4,7.795,3.05,2.555737704,103.0999974,0,8967.32,1,0.99999996,4.03204E-08
196,0.870577487,0.478477045,1.434688883,-0.133333333,1.278303802,-0.285714286,0,5,0.000991949,96645,80467.2,0,1,1,0,4566.905,913.381,491.63955,0.509212171,9.53,1.906,8.039314647,0.4,9.44,3.116666667,3.028877004,133.9999967,0,8968.57,1,0.99999965,3.5008E-07
197,0.895579553,0.519784331,1.55822463,-0.133333333,2.369434848,-0.285714286,0,5,0.000915952,79200,65588.2,0,1,1,0,4985.70748,997.1414959,618.496298,0.555434462,30.69,6.138,17.04399513,0.4,20.165,3.213333333,6.275414936,55.24242408,-0.000297452,8976.23,1,0.999999883,1.17396E-07
198,0.935339889,0.541035975,1.620520095,-0.066666667,2.361764714,-0.285714286,0,5,0.001118502,79200,69483.2,0,1,1,0,5080.430532,1016.086106,599.1425455,0.56615552,29.45,5.89,17.28373947,0.4,20.165,3.626666667,5.560202204,52.98787863,0,8973.56,1,0.999999877,1.23397E-07
199,12.35230335,0.362920196,1.086759641,-0.066666667,2.776147366,0.035714286,0,5,0.014235551,830,28605.2,0,2,0.8,0.25,3998.863833,799.7727666,494.0428024,0.445416403,18.62,3.724,20.06454161,0.4,21.765,8.303333333,2.621236451,34.51515141,0,8977.81,1,0.999999935,6.50732E-08
200,4.938375292,0.240434109,0.723717213,0.133333333,0.868290088,0.035714286,0.2,5,0.005474652,830,14937.2,0.2,2,0.6,0.25,2841.406819,568.2813638,226.3866932,0.315512395,-12.69,-2.538,9.720006173,0.6,3.963333333,12.29,0.322484405,-4.275706212,-0.001854383,9005.69,1,0.999992952,7.0475E-06
201,3.756682557,0.228285189,0.685712997,0.133333333,0.972761825,0.035714286,0.2,5,0.004213069,830,14272.8,0.2,2,0.8,0.25,2715.159684,543.0319369,234.9224031,0.302053922,-18.35,-3.67,10.7704921,0.6,3.963333333,15.12,0.26212522,-5.554802257,-0.000182445,8988.99,1,0.999999664,3.36155E-07
202,0.826678614,0.302433284,0.909077071,-0.266666667,0.512477958,-0.142857143,-0.066666667,5,0.001072566,54098,59253.8,0,1,1,0,3409.416345,681.883269,260.729167,0.379357246,-38.02,-7.604,6.166111416,0.2,1.61,9.9075,0.162503154,-2.106267806,-0.002724941,8987.35,1,0.999999912,8.77342E-08
203,0.958806551,0.33254518,0.999225109,-0.533333333,0.888056559,-0.071428571,-0.066666667,5,0.001179667,54098,50971.6,0,1,1,0,3863.672918,772.7345836,424.1231304,0.430114208,-63.39,-12.678,10.93171853,0,0,12.678,0,-4.274643874,-0.006382126,8982.9,1,0.999999941,5.89047E-08
204,1.049219752,0.458972969,1.378041191,-0.266666667,1.025233687,-0.071428571,-0.066666667,5,0.001493793,54098,50985.8,0,1,1,0,5166.926411,1033.385282,538.6817489,0.575645665,-54.72,-10.944,12.77596493,0.2,2.61,14.3325,0.182103611,-3.541310541,-0.005605021,8975.88,1,0.999999961,3.881E-08
205,2.134934582,0.41602129,1.245283716,-0.066666667,1.088444452,-0.071428571,-0.066666667,5,0.003258886,620,40270.2,0,1,1,0,4783.541871,956.7083743,607.4752591,0.533707084,-47.26,-9.452,13.74744049,0.4,1.525,16.77,0.090936196,-3.863212435,-0.004160502,8962.86,1,0.999999943,5.7076E-08
206,2.306867133,0.377999221,1.131578381,0,1.119824921,-0.071428571,-0.066666667,5,0.002972416,620,38315.8,0,1,1,0,4238.338383,847.6676766,697.4955711,0.473183044,-35.82,-7.164,13.95761728,0.4,1.525,12.95666667,0.117700026,-12.4076433,-0.003517888,8957.08,1,0.999999944,5.58768E-08
207,1.037163807,0.429925473,1.282878781,0,1.135255168,-0.071428571,-0.066666667,5,0.001314838,620,45686,0,1,1,0,4800.202947,960.0405894,661.8357905,0.537803518,-42.65,-8.53,14.12277062,0.4,1.525,15.23333333,0.100109409,-14.14777069,-0.001246979,8925.57,1,0.999999969,3.08615E-08
208,0.355212341,0.299610753,0.890204494,0.133333333,0.728774905,0.178571429,-0.066666667,5,0.000690462,99523,106803,0,2,0.6,0.25,3527.664381,705.5328763,406.7762789,0.395165747,15.77,3.154,10.67055434,0.6,9.986666667,7.095,1.407564012,0.628185907,-0.001412561,8927.05,1,0.999999987,1.28946E-08
209,0.414907642,0.383325417,1.138324137,0.4,1.03842855,0.178571429,-0.066666667,5,0.000688141,120734,112691.8,0,2,0.6,0.25,3980.021923,796.0043845,302.896596,0.446469091,22.02,4.404,10.3397645,0.8,8.66,12.62,0.686212361,1.002998501,0,8914.44,1,0.999999966,3.40124E-08
210,10.63791969,0.278427291,0.831135831,0.133333333,0.95822497,0.178571429,0,5,0.009252691,363,6620,0,2,0.8,0.25,3221.420603,644.2841206,426.7184874,0.36022747,-14.16,-2.832,10.93342901,0.6,4.106666667,13.24,0.310171198,-6.663076918,-0.000873334,8942.74,1,0.999999942,5.80827E-08
211,0.847999099,0.37600092,1.124487688,-0.6,0.983109298,0.107142857,0,5,0.001008583,71157,65776,0,2,0.8,0.25,4304.561482,860.9122965,321.2073882,0.48176779,-70.12,-14.024,11.18904062,0,0,14.024,0,-2.934241245,-0.005594896,8934.93,1,0.999999882,1.17743E-07
212,1.111663303,0.460371473,1.373077907,-0.4,1.190423406,-0.214285714,0,5,0.001434432,71157,59655.8,0,1,1,0,5235.903474,1047.180695,448.9135858,0.58797608,-41.07,-8.214,14.32271727,0.2,8.91,12.495,0.713085234,-2.011214953,-0.002248185,8904.96,1,0.99999997,2.96046E-08
213,1.766851164,0.375643443,1.123028937,-0.4,0.609823567,-0.035714286,0,5,0.00202219,32613,43902.2,0,2,0.8,0.25,4611.140567,922.2281135,437.8285016,0.518416149,-22.86,-4.572,8.565784844,0.2,8.91,7.9425,1.121813031,-0.734813084,-0.001413206,8894.67,1,0.999999928,7.21291E-08
214,2.466488736,0.357649434,1.068779421,-0.4,0.682623929,-0.035714286,0,5,0.002590562,10369,29683.6,0,2,0.6,0.25,4236.189208,847.2378415,443.3819583,0.476324193,-19.68,-3.936,8.143674232,0.2,8.91,7.1475,1.246589717,-0.789014084,-0.002080171,8893.5,1,0.999999905,9.52339E-08
215,3.62451379,0.420036726,1.253944148,-0.133333333,0.709651882,-0.035714286,0,5,0.003669411,10369,37259.4,0,2,0.6,0.25,4473.08362,894.6167241,413.2922733,0.503445563,-17.24,-3.448,8.419303415,0.4,5.09,9.14,0.556892779,-0.651549296,-0.001118747,8884.94,1,0.999999855,1.44555E-07
216,1.444186623,0.240884501,0.720031846,-0.333333333,0.463268386,-0.285714286,0,5,0.001693872,10369,37495.6,0,1,1,0,2985.095066,597.0190133,224.1643734,0.336079876,-29.11,-5.822,5.710566522,0.2,1.27,7.595,0.167215273,-1.535492958,-0.001952241,8882.1,1,0.999999954,4.55228E-08
217,1.291025534,0.219371501,0.654075082,-0.333333333,0.384306741,-0.357142857,0,5,0.001688296,649,35551.6,0,1,1,0,2644.402493,528.8804987,235.1084261,0.297960844,-19.86,-3.972,4.718031369,0.2,1.27,5.2825,0.240416469,-3.49322709,-0.00143662,8875,1,0.999999934,6.62307E-08
218,0.893309757,0.359143943,1.069091263,-0.466666667,1.456989903,-0.035714286,0,5,0.001485354,649,40465,0,2,0.8,0.25,4229.982598,845.9965195,629.2774344,0.476609165,-66.72,-13.344,15.96517084,0,0,13.344,0,-2.964841498,-0.007391416,8875.16,1,0.999999953,4.6862E-08
219,1.307208012,0.411804798,1.223774077,-0.4,1.416546346,-0.035714286,0,5,0.002851006,9454,42285.2,0,2,0.6,0.25,4675.511032,935.1022065,541.5455199,0.527426691,-72.82,-14.564,15.00049933,0,0,14.564,0,-3.226128722,-0.007041364,8864.76,1,0.99999991,9.01499E-08
220,0.912516336,0.517593354,1.538804115,-0.333333333,1.866462429,0.035714286,0,5,0.001584903,9454,37987,0,2,0.6,0.25,5869.213886,1173.842777,630.227022,0.662271307,-105.77,-21.154,19.33179583,0,0,21.154,0,-3.854710743,-0.011652797,8862.25,1,0.999999907,9.30459E-08
221,0.919028758,0.620623605,1.835990715,-0.333333333,1.595254671,0.035714286,0,5,0.001595168,84709,56591.6,0,2,0.8,0.25,6880.295822,1376.059164,437.924954,0.779932101,-135.93,-27.186,16.56779798,0,0,27.186,0,-1.57385981,-0.010808623,8821.66,1,0.999999935,6.48615E-08
222,1.084406748,0.522605355,1.542566442,-0.266666667,1.161376676,-0.214285714,0,5,0.001591993,9454,37735.2,0,1,1,0,5896.502692,1179.300538,546.1258141,0.669329988,-107.53,-21.506,15.66739066,0,0,21.506,0,-3.958162428,-0.010833685,8809.56,1,0.999999962,3.7535E-08
223,0.756742694,0.480428046,1.416704414,-0.2,1.179494106,-0.035714286,0,5,0.001111111,84709,55890.8,0,2,0.8,0.25,5900.66021,1180.132042,546.6921526,0.670351317,-112.72,-22.544,15.0481155,0,0,22.544,0,-2.79271255,-0.011986585,8802.34,1,0.999999914,8.56845E-08
224,0.674676964,0.474803854,1.396361516,0.066666667,1.570984444,0.035714286,0,5,0.001027457,91011,75338.4,0,2,0.6,0.25,6034.310382,1206.862076,516.8810301,0.688928435,-98.13,-19.626,19.51617099,0.2,7.38,26.3775,0.279783907,-2.286408328,-0.007095575,8758.98,1,0.999999743,2.56861E-07
225,0.956804453,0.324637124,0.954372907,0.266666667,1.051163227,0.107142857,0,5,0.001468105,91011,59603.4,0,2,0.6,0.25,4482.438996,896.4877993,518.5163609,0.513669466,-53.99,-10.798,15.7079429,0.4,4.08,20.71666667,0.19694288,-1.786546349,-0.003378289,8726.31,1,0.999999916,8.44426E-08
226,0.994412315,0.238950254,0.702299643,0.266666667,0.655086283,0.107142857,0,5,0.001469407,6034,40954.4,0,2,0.8,0.25,3309.1982,661.8396399,513.7456615,0.379751277,-23.64,-4.728,9.952706667,0.4,4.08,10.6,0.38490566,-4.530172412,-0.001984136,8714.12,1,0.99999997,2.97116E-08
227,0.944049847,0.276115032,0.810027153,0.466666667,0.610867798,-0.142857143,0,5,0.001472357,90602,58953.2,0,1,1,0,3688.069446,737.6138893,524.5166352,0.424070546,-9.62,-1.924,9.276843752,0.6,3.33,9.805,0.339622641,-7.874358964,0,8696.83,1,0.999999976,2.38698E-08
228,0.768342666,0.18319118,0.538471438,0.6,0.391885801,0.107142857,0,5,0.001039768,72773,57790.6,0,2,0.6,0.25,2393.819281,478.7638562,309.3006711,0.275067224,16.16,3.232,5.946996721,0.8,4.62,2.32,1.991379309,4.336612019,0,8702.67,1,0.999999687,3.13019E-07
229,1.609252919,0.199453706,0.588635154,0.2,0.442242804,-0.214285714,0,5,0.001865788,46505,50891,0,1,1,0,2500.810992,500.1621984,263.5627932,0.286849463,16.47,3.294,7.58770914,0.6,7.366666667,2.815,2.616933096,5.188957052,0,8718.2,1,0.999999626,3.74008E-07
230,2.112137763,0.199939962,0.598355771,-0.2,0.386260902,-0.214285714,0,5,0.00237556,41224,33502,0,1,1,0,2184.266938,436.8533876,185.8696661,0.249984771,1.78,0.356,6.249214351,0.4,6.585,3.796666667,1.734416154,0.973390558,-0.000574528,8737.6,1,0.999997693,2.30655E-06
231,0.989092041,0.280908931,0.845128059,-0.266666667,0.935787909,0.285714286,0,5,0.001191024,79578,66292.4,0,3,0.6,0.5,2397.646686,479.5293372,183.9925575,0.274363246,7.11,1.422,7.82703456,0.4,9.845,4.193333333,2.347774244,1.949356222,-0.000728921,8738.95,1,0.999990261,9.73902E-06
232,0.974147723,0.432831435,1.303832018,-0.066666667,1.842677134,0.357142857,0,5,0.001191251,46280,50399.8,0,3,0.4,0.5,3554.416487,710.8832975,401.2477934,0.407029364,38.22,7.644,14.01665188,0.6,16.15666667,5.125,3.152520325,1.683245521,0,8732.58,1,0.999999918,8.1642E-08
233,1.325644563,0.508020396,1.532069687,-0.266666667,2.367695713,-0.214285714,0,5,0.001548539,75262,59596.6,0,1,1,0,3808.356122,761.6712244,461.9813113,0.435320301,10.74,2.148,15.27560048,0.4,14.795,6.283333333,2.354641909,2.581958762,0,8748.4,1,0.999999952,4.80404E-08
234,0.827412465,0.361490926,1.092334472,-0.466666667,0.379858162,-0.285714286,0,5,0.001128864,72549,53267.4,0,1,1,0,2929.181957,585.8363913,342.0588994,0.333994891,-20.48,-4.096,3.537616429,0.2,0.81,5.3225,0.152184124,-2.117277486,-0.001532473,8770.14,1,0.999995801,4.19872E-06
235,1.106201878,0.337910583,1.020065972,-0.2,0.355884291,-0.214285714,0,5,0.001509252,72549,63309,0,1,1,0,2895.907788,579.1815575,339.6758576,0.330499701,-13.37,-2.674,3.487008747,0.4,0.44,4.75,0.092631579,-2.308799999,-0.000628837,8762.21,1,0.999997318,2.6823E-06
236,2.477141546,0.247959299,0.747488839,0.066666667,0.24470736,-0.142857143,0,5,0.003248722,40495,32978.6,0,1,1,0,2210.527328,442.1054657,235.9220133,0.252328324,-3.78,-0.756,2.42751519,0.6,0.846666667,3.16,0.267932489,-26.1714282,-0.000436047,8760.52,1,0.140370038,0.859629962
237,1.344438405,0.295126644,0.887706478,0.066666667,0.434605682,0.107142857,0,5,0.001596483,40495,37617,0,2,0.8,0.25,2582.789711,516.5579422,187.1359391,0.294950119,-9.84,-1.968,4.303704218,0.6,0.846666667,6.19,0.136779752,-74.34285608,-0.000687474,8756.7,1,0.999995151,4.84875E-06
238,1.297382377,0.370307622,1.112117508,-0.333333333,1.647083088,0.107142857,0,5,0.001692028,77442,54608.6,0,2,0.8,0.25,3181.223396,636.2446792,358.3401715,0.363540136,-0.16,-0.032,15.28286851,0.2,25.57,6.4325,3.975126311,1.126623376,-0.001958705,8750.68,1,0.99999998,1.96059E-08
239,2.570859209,0.476328365,1.428604097,-0.066666667,1.514851525,0.035714286,0,5,0.003276146,13427,38145.8,0,2,0.6,0.25,4108.633158,821.7266315,512.4019106,0.470277196,8.67,1.734,14.54333971,0.4,12.92,5.723333333,2.257425742,192.7333269,-0.000352539,8736.62,1,0.999999926,7.37326E-08
240,2.920595692,0.374052169,1.122279871,-0.066666667,1.251707193,0.035714286,0,5,0.003264276,638,18441.8,0,2,0.6,0.25,3467.327661,693.4655321,571.8204658,0.397012856,15.57,3.114,12.90509318,0.4,12.92,3.423333333,3.774099317,330.7333223,0,8733.54,1,0.99999993,7.00625E-08
241,2.796684285,0.475612716,1.427948348,-0.066666667,1.38312931,0.107142857,0,5,0.003822484,13427,31185,0,2,0.6,0.25,4545.1125,909.0225,617.9614015,0.518902956,-6.47,-1.294,16.53919375,0.4,11.71,9.963333333,1.175309468,-82.8666639,-0.00337935,8759.08,1,0.999999947,5.33958E-08
242,3.291580102,0.372816436,1.115263634,-0.066666667,1.483705375,0.107142857,0,5,0.004593055,615,13190.8,0,2,0.8,0.25,3843.540052,768.7080104,500.1974702,0.439152309,-11.68,-2.336,17.25810042,0.4,13.935,13.18333333,1.057016435,-0.239944134,-0.00259364,8752.18,1,0.999999961,3.92683E-08
243,120.1851198,0.467087894,1.394767163,0,1.948928645,-0.142857143,0,5,0.167691448,475,13118.4,0,1,1,0,4268.698286,853.7396572,416.0691225,0.488998003,-9.77,-1.954,17.14539967,0.4,13.935,12.54666667,1.11065356,-0.327238095,0,8729.48,1,0.999999965,3.47677E-08
244,0.89014049,0.292852124,0.877266698,-0.066666667,0.634607841,-0.214285714,0,5,0.001802939,423,33363.6,0,1,1,0,2959.966682,591.9933363,128.1344753,0.338372397,-2.56,-0.512,7.741532148,0.4,7.405,5.79,1.278929188,-0.093004115,-0.000600161,8747.66,1,0.999998733,1.2666E-06
245,0.501825461,0.255859625,0.766326268,-0.066666667,0.509338611,-0.214285714,0,5,0.001015851,55582,59119,0,1,1,0,2691.072938,538.2145876,174.554643,0.307818203,3.23,0.646,6.329757499,0.4,7.405,3.86,1.918393782,1.225514403,0,8742.41,1,0.999997861,2.13853E-06
246,0.401630986,0.391075068,1.172629165,-0.466666667,0.998458125,-0.214285714,0,5,0.000780309,126090,88009,0,1,1,0,4271.537952,854.3075904,498.3716379,0.487908671,-49.82,-9.964,12.79705552,0,0,9.964,0,-5.217083332,-0.005413037,8754.79,1,0.999999943,5.69118E-08
247,0.543186701,0.440648885,1.32197838,-0.4,0.956587603,-0.142857143,0,5,0.001155504,126090,77765.4,0,1,1,0,4790.706335,958.1412671,434.3500004,0.547453612,-54.64,-10.928,12.25782077,0,0,10.928,0,-4.504873949,-0.005798267,8750.89,1,0.999999952,4.83736E-08
248,0.689705213,0.528500515,1.587011441,-0.4,0.94110714,0.107142857,0,5,0.001369913,85455,69016.4,0,2,0.8,0.25,5630.317801,1126.06356,253.643718,0.643837213,-57.5,-11.5,11.90966204,0,0,11.5,0,-4.113017751,-0.005894837,8744.94,1,0.999999886,1.14146E-07
249,2.121065865,0.499433115,1.499431622,-0.4,0.968036237,0.107142857,0,5,0.003297537,4364,43911.8,0,2,0.6,0.25,5486.670747,1097.334149,249.6378998,0.627755476,-70.22,-14.044,11.78565781,0,0,14.044,0,-4.509793103,-0.007483862,8740.14,1,0.999999721,2.79437E-07
250,1.450886313,0.502748537,1.499343292,-0.2,1.419235171,0.107142857,0,5,0.001846722,4364,32608.2,0,2,0.6,0.25,5731.019004,1146.203801,205.2919894,0.658177987,-51.07,-10.214,17.3423623,0.2,14.35,16.355,0.877407521,-2.924965517,-0.003751981,8707.4,1,0.999999863,1.36859E-07
251,1.326686746,0.394032188,1.174143567,-0.133333333,0.954511189,0.178571429,0,5,0.001894549,4364,32542.6,0,2,0.8,0.25,4628.523095,925.704619,315.8096494,0.532004976,-29.86,-5.972,12.32242346,0.2,14.35,11.0525,1.29834879,-1.366620689,-0.002921789,8700.15,1,0.999999974,2.5701E-08
252,2.828320613,0.372615956,1.109431474,-0.133333333,1.195831154,-0.071428571,0,5,0.004097857,567,31732.8,0,1,1,0,4615.663068,923.1326135,315.759544,0.530939377,-49.11,-9.822,15.43552299,0.2,14.35,15.865,0.904506776,-1.514483955,-0.004870367,8693.39,1,0.999999968,3.18128E-08
253,3.054379994,0.350054187,1.040869437,-0.066666667,1.285135708,-0.142857143,0,5,0.003893727,567,15522.8,0,1,1,0,4220.701553,844.1403107,288.0777933,0.486551346,-66.78,-13.356,16.54232088,0.2,14.35,20.2825,0.707506471,-1.160899839,-0.005545994,8674.73,1,0.999999968,3.24955E-08
254,1.753662685,0.35880642,1.067185744,-0.133333333,0.81235072,-0.071428571,0,5,0.002209863,4405,27203.6,0,1,1,0,4628.119903,925.6239806,408.4376902,0.533344078,-81.78,-16.356,10.83089701,0.2,0.04,20.455,0.001955512,-1.563016529,-0.008100213,8677.55,1,0.999999939,6.14518E-08
255,1.747991709,0.390703564,1.157883174,-0.066666667,0.968683512,-0.071428571,0,5,0.002203371,4405,27294,0,1,1,0,4596.617188,919.3234375,419.0590496,0.531336333,-80.11,-16.022,11.040644,0.2,0.04,20.0375,0.001996257,-1.528512397,-0.00619578,8651.05,1,0.99999994,6.0161E-08
256,1.796887497,0.332793624,0.984566434,0,0.809202381,-0.071428571,0,5,0.002265348,4405,27367,0,1,1,0,4058.493139,811.6986279,482.245748,0.470461564,-59.39,-11.878,9.960292164,0.2,0.04,14.8575,0.002692243,-2.504056795,-0.004051413,8626.62,1,0.999999932,6.79977E-08
257,3.765665099,0.322262466,0.951841712,0.2,0.69486005,-0.071428571,0,5,0.004720098,715,26619.6,0,1,1,0,3979.362202,795.8724403,485.2128862,0.462326246,-30.89,-6.178,9.098979064,0.4,2.055,11.66666667,0.176142857,-2.266782007,-0.001811262,8607.26,1,0.99999994,6.04703E-08
258,4.303233892,0.213822928,0.629765589,0.2,0.637945141,-0.071428571,0,5,0.005244205,715,11584.2,0,1,1,0,2871.767204,574.3534408,202.5856252,0.334025461,-9.62,-1.924,8.285163245,0.4,6.765,7.716666667,0.876673866,-0.279584775,-0.001072411,8597.45,1,0.999999963,3.73038E-08
259,1.491910222,0.229823195,0.676623328,0.466666667,0.58811416,0.178571429,0,5,0.001964058,27721,30685,0,2,0.8,0.25,3044.055782,608.8111564,165.956074,0.354303154,2.03,0.406,7.039973722,0.6,5.106666667,6.645,0.768497617,0.27150838,-0.000400388,8591.67,1,0.999999742,2.57746E-07
260,0.561484117,0.271902331,0.80108946,0.4,0.491439673,0.428571429,0,5,0.001176009,28137,56564.2,0,3,0.4,0.5,3693.124299,738.6248598,272.5738399,0.430021588,3.77,0.754,6.064481017,0.6,3.973333333,4.075,0.975051125,2.432835817,0,8588.23,1,0.999999948,5.19436E-08
261,1.721505101,0.316058293,0.937134827,0.066666667,0.838588345,0.357142857,0,5,0.0034565,885,43334.6,0,3,0.6,0.5,3832.630312,766.5260624,341.5783268,0.445714289,6.64,1.328,9.970617834,0.4,9,3.786666667,2.376760563,9.063829768,0,8598.85,1,0.999999906,9.36088E-08
262,1.818384034,0.292397257,0.869539994,-0.2,1.21143077,0.107142857,0,5,0.003319796,885,34974.6,0,2,0.6,0.25,3447.20089,689.4401781,253.524413,0.40088113,-24.9,-4.98,14.73289517,0.2,17.33,10.5575,1.641487094,-0.815486726,-0.002841008,8599.06,1,0.999999964,3.55544E-08
263,1.872685983,0.299320014,0.890569443,-0.4,0.492669982,-0.142857143,0,5,0.003330669,538,18122,0,1,1,0,3350.13794,670.027588,188.817985,0.389273453,-59.36,-11.872,5.964559498,0,0,11.872,0,-2.822198276,-0.005705236,8606.13,1,0.99999991,8.97336E-08
264,1.875010056,0.37672617,1.121375947,-0.4,0.488802998,-0.214285714,0,5,0.003333333,241,18045.8,0,1,1,0,4288.628778,857.7257555,404.9725565,0.499626474,-61.4,-12.28,5.895239605,0,0,12.28,0,-2.91012931,-0.004535356,8583.67,1,0.999999951,4.85072E-08
265,3.621624865,0.419228422,1.250105582,-0.4,0.239328564,0.035714286,0,5,0.006491961,887,26985.2,0,2,0.8,0.25,4716.578135,943.3156269,426.0582558,0.550062001,-43.48,-8.696,2.770691249,0,0,8.696,0,-1.896460177,-0.0040165,8574.63,1,0.999999941,5.92227E-08
266,1.080753421,0.484620159,1.446943575,-0.4,0.634335396,0.035714286,0,5,0.001866043,887,32201.8,0,2,0.6,0.25,5363.186741,1072.637348,380.7708324,0.626078993,-56.28,-11.256,6.53041576,0,0,11.256,0,-2.594612069,-0.005597509,8566.31,1,0.999999892,1.08008E-07
267,0.953999902,0.650667935,1.940601086,-0.4,0.680476339,0.035714286,0,5,0.001866531,887,32322.6,0,2,0.6,0.25,6539.336107,1307.867221,279.9534411,0.764206285,-62.48,-12.496,6.421271681,0,0,12.496,0,-2.062978031,-0.00621711,8557.03,1,0.999999892,1.08008E-07
268,0.955034005,0.705019851,2.102092363,-0.333333333,0.676241256,0.035714286,0.2,5,0.001867855,845,32153.8,0.2,2,0.8,0.25,7012.157732,1402.431546,197.9586406,0.820640269,-70.79,-14.158,6.456118803,0,0,14.158,0,-1.913636364,-0.006845147,8544.74,1,0.999999809,1.90671E-07
269,1.318925241,0.537038425,1.601461716,-0.133333333,1.044317214,-0.214285714,0.2,5,0.002582489,845,32218.6,0.2,1,1,0,5960.274772,1192.054954,453.5059962,0.697908919,-55.56,-11.112,10.11419151,0.2,2.94,14.625,0.201025641,-1.390909091,-0.006316019,8540.19,1,0.999999961,3.87307E-08
270,86.13755861,0.442652137,1.316000439,-0.133333333,1.114935906,-0.285714286,0.2,5,0.153846154,581,23349.6,0.2,1,1,0,5253.875777,1050.775155,551.3050922,0.616770808,-52.06,-10.412,10.78101897,0.2,2.94,13.75,0.213818182,-1.294490358,-0.003769505,8518.36,1,0.999999948,5.23309E-08
271,108.8363926,0.427920312,1.2711449,0.133333333,1.518857701,-0.285714286,0.2,5,0.165745856,581,531,0.2,1,1,0,5297.925142,1059.585028,554.9903024,0.623004592,-7.82,-1.564,15.9649156,0.4,12.67,11.05333333,1.146260555,-1.662857141,-0.002067304,8503.83,1,0.999999981,1.86427E-08
272,5.491963551,0.315914327,0.935458695,0.333333333,1.321347748,-0.285714286,0.2,5,0.008768597,581,6851.2,0.2,1,1,0,4223.046843,844.6093686,462.2593987,0.497634037,7.14,1.428,14.23825727,0.6,8.593333333,9.32,0.922031473,8.277272708,0,8486.25,1,0.99999998,2.0362E-08
